SEXO,ESTADO,SEM_CURSADOS,CREDITOS,APROBO,PONDERADO,BECA_VIGENTE,ESTADO_CIVIL_D,ESTADO_CIVIL_S,FFH,COLEGIO_PRIVADO,CRED_X_SEM,HRS_FALTA_RATIO,EDAD,IDH,POR_POBREZA,POR_POBREZA_EXTREMA,Tasa_Analfabetismo,Tasa_Desempleo2019
1,1,17,249,73,13.59,0,0,1,False,True,15.0,0.07,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,260,74,13.3168,0,0,1,False,True,16.0,0.06,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,25,6,11.4305,0,0,1,True,False,12.0,0.02,16.0,0.7622,0.7,0.0,3.1,3.4
1,1,17,249,61,13.2175,0,0,1,False,True,15.0,0.05,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,15,229,74,15.8767,0,0,1,False,True,15.0,0.05,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,14,217,71,14.65,0,0,1,False,False,16.0,0.04,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,217,72,16.7529,0,0,1,False,False,22.0,0.02,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,6,90,27,14.8,0,0,1,False,True,15.0,0.1,26.0,0.7622,0.7,0.0,3.1,3.4
1,1,20,258,73,13.56,0,0,1,False,True,13.0,0.14,27.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,217,72,15.3592,0,0,1,False,True,17.0,0.02,21.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,6,0,6.82,0,0,1,False,True,6.0,0.06,16.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,3,1,12.28,0,0,1,False,False,3.0,0.08,17.0,0.6489,12.8,1.4,8.6,3.4
0,-1,1,3,0,0.0,0,0,1,True,False,3.0,1.0,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,230,72,15.0433,0,0,1,False,True,18.0,0.07,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,242,73,14.3,0,0,1,False,True,17.0,0.13,22.0,0.6966,7.7,0.2,3.3,3.4
0,1,17,261,73,15.64,0,0,1,False,True,15.0,0.03,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,206,56,15.925,0,0,1,False,True,15.0,0.17,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,15,243,73,15.7367,0,0,1,False,True,16.0,0.09,22.0,0.7622,0.7,0.0,3.1,3.4
1,-1,9,117,23,12.7083,0,0,1,True,True,13.0,0.07,20.0,0.7622,0.7,0.0,3.1,3.4
0,1,4,56,17,14.1725,0,0,1,False,True,14.0,0.2,31.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,56,12,10.5188,0,0,1,False,True,14.0,0.06,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,219,72,14.3588,0,0,1,True,True,20.0,0.04,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,16,240,73,13.75,0,0,1,False,True,15.0,0.07,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,218,72,14.1433,0,0,1,False,True,17.0,0.05,21.0,0.7888,0.1,0.0,4.4,3.4
1,1,13,223,72,14.62,0,0,1,False,True,17.0,0.02,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,12,205,68,15.0157,0,0,1,True,True,17.0,0.07,20.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,203,45,14.1,0,0,1,False,True,16.0,0.15,25.0,0.7622,0.7,0.0,3.1,3.4
0,1,14,233,72,14.5757,0,0,1,False,True,17.0,0.17,21.0,0.7622,0.7,0.0,3.1,3.4
1,-1,4,49,10,15.25,0,0,1,False,True,12.0,0.09,16.0,0.7622,0.7,0.0,3.1,3.4
0,1,19,262,57,15.1823,0,0,1,True,False,14.0,0.19,26.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,222,74,14.98,0,0,1,False,True,15.0,0.04,21.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,21,4,9.9014,0,0,1,False,False,10.0,0.19,29.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,252,73,13.5267,0,0,1,True,True,16.0,0.1,21.0,0.6668,4.7,0.8,3.1,3.4
1,1,13,221,72,14.82,0,0,1,False,True,17.0,0.03,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,21,300,72,14.72,0,0,1,False,True,14.0,0.11,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,18,282,72,13.0975,0,0,1,False,True,16.0,0.09,22.0,0.7653,0.3,0.1,3.1,3.4
1,1,13,228,72,15.2395,0,0,1,False,True,18.0,0.06,21.0,0.7653,0.3,0.1,3.1,3.4
1,1,13,220,72,15.0333,0,0,1,False,True,17.0,0.17,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,6,0,0.0,0,0,1,False,True,3.0,0.4,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,15,258,74,14.155,0,0,1,False,True,17.0,0.14,22.0,0.7622,0.7,0.0,3.1,3.4
1,-1,4,48,6,9.5035,0,0,1,False,True,12.0,0.09,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,6,87,25,13.275,0,0,1,False,True,14.0,0.1,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,18,276,73,12.06,0,0,1,True,True,15.0,0.11,22.0,0.7622,0.7,0.0,3.1,3.4
1,-1,5,64,10,0.0,0,0,1,False,True,13.0,0.31,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,18,276,74,13.5717,0,0,1,True,False,15.0,0.1,24.0,0.6695,6.2,0.7,3.1,3.4
0,1,12,174,50,14.435,0,0,1,True,True,14.0,0.1,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,12,220,72,14.755,0,0,1,True,True,18.0,0.12,21.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,3,0,0.21,0,0,1,False,True,3.0,0.52,18.0,0.8372,0.5,0.0,4.4,3.4
0,1,2,28,8,12.6067,0,0,1,False,True,14.0,0.21,25.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,25,5,11.7568,0,0,1,False,True,12.0,0.08,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,192,64,16.3883,0,0,1,True,True,19.0,0.02,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,10,160,37,1.47,0,0,1,False,False,16.0,0.19,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,234,73,14.298,0,0,1,False,True,16.0,0.03,21.0,0.7622,0.7,0.0,3.1,3.4
1,-1,18,213,65,3.24,0,0,1,True,True,12.0,0.08,25.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,3,1,17.69,0,0,1,False,False,3.0,0.0,16.0,0.7622,0.7,0.0,3.1,3.4
1,-1,9,113,22,11.3471,0,0,1,False,True,13.0,0.11,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,245,72,13.05,0,0,1,False,False,16.0,0.11,21.0,0.7622,0.7,0.0,3.1,3.4
1,-1,17,243,53,15.035,0,0,1,False,True,14.0,0.16,24.0,0.6349,8.3,0.3,9.9,3.4
0,1,17,231,59,14.13,0,0,1,False,True,14.0,0.14,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,19,291,72,14.175,0,0,1,False,True,15.0,0.14,25.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,3,1,13.14,0,0,1,False,False,3.0,0.0,17.0,0.6695,6.2,0.7,3.1,3.4
0,1,13,229,72,14.735,0,0,1,False,True,18.0,0.06,21.0,0.576,21.7,1.7,8.6,3.4
0,1,15,251,74,14.61,0,0,1,False,True,17.0,0.14,21.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,6,1,11.67,0,0,1,False,True,6.0,0.02,16.0,0.7622,0.7,0.0,3.1,3.4
0,1,20,298,73,12.1567,0,0,1,False,True,15.0,0.1,24.0,0.4452,53.6,8.0,8.6,3.4
1,-1,2,25,6,12.0132,0,0,1,False,True,12.0,0.01,17.0,0.6498,6.2,0.7,3.1,3.4
1,1,18,241,73,14.78,0,0,1,False,True,13.0,0.1,24.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,14,1,9.8886,0,0,1,False,True,14.0,0.21,19.0,0.7647,8.0,0.3,4.4,3.4
1,-1,2,25,2,10.67,0,0,1,False,True,12.0,0.33,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,15,218,67,12.9867,0,0,1,True,True,15.0,0.03,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,12,227,73,15.015,0,0,1,True,True,19.0,0.07,21.0,0.7454,1.4,0.2,3.1,3.4
0,1,14,222,71,15.76,0,0,1,True,True,16.0,0.07,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,248,74,14.1983,0,0,1,False,False,17.0,0.04,25.0,0.8372,0.5,0.0,4.4,3.4
0,-1,1,3,0,8.15,0,0,1,True,True,3.0,0.0,19.0,0.7622,0.7,0.0,3.1,3.4
1,-1,2,25,7,12.6145,0,0,1,False,True,12.0,0.02,16.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,240,72,13.544,0,0,1,False,True,16.0,0.08,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,19,0,2.268,0,0,1,True,True,10.0,0.68,20.0,0.7389,1.4,0.0,9.9,1.5
1,1,8,123,34,13.85,0,0,1,True,False,15.0,0.14,25.0,0.6272,12.7,2.5,3.1,3.4
0,-1,2,28,5,10.2386,0,0,1,False,True,14.0,0.02,17.0,0.7622,0.7,0.0,3.1,3.4
1,-1,2,35,5,5.1154,0,0,1,False,True,18.0,0.15,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,9,0,11.2,0,0,1,True,True,4.0,0.2,16.0,0.6739,6.4,0.5,3.1,3.4
0,-1,1,3,1,13.55,0,0,1,True,True,3.0,0.12,16.0,0.7019,7.0,0.5,4.3,4.4
1,-1,1,22,5,13.1059,0,0,1,False,True,22.0,0.04,19.0,0.6456,6.4,0.6,3.1,3.4
1,1,18,265,58,13.6733,0,0,1,False,True,15.0,0.2,25.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,211,68,15.1075,0,0,1,False,True,21.0,0.1,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,251,72,15.725,0,0,1,False,False,15.0,0.17,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,23,312,74,16.4,0,0,1,True,False,14.0,0.14,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,225,74,14.1267,0,0,1,False,True,16.0,0.03,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,3,30,9,13.235,0,0,1,False,True,10.0,0.19,25.0,0.576,21.7,1.7,8.6,3.4
1,1,12,175,49,14.3807,0,0,1,False,True,15.0,0.12,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,6,0,2.275,0,0,1,True,False,6.0,0.46,17.0,0.7622,0.7,0.0,3.1,3.4
1,-1,5,48,7,8.0,0,0,1,False,False,10.0,0.03,17.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,3,1,13.45,0,0,1,True,True,3.0,0.0,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,4,50,14,16.725,0,0,1,False,True,12.0,0.12,27.0,0.576,21.7,1.7,8.6,3.4
1,-1,3,49,9,9.425,0,0,1,True,True,16.0,0.08,17.0,0.6832,6.2,0.3,4.3,4.4
0,1,15,248,74,14.5548,0,0,1,False,True,17.0,0.05,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,12,242,72,14.1729,0,0,1,False,True,20.0,0.07,21.0,0.6412,9.1,1.0,3.1,3.4
1,1,16,245,73,14.8037,0,0,1,True,True,15.0,0.09,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,44,8,6.8523,0,0,1,True,True,22.0,0.26,20.0,0.7653,0.3,0.1,3.1,3.4
1,-1,1,6,2,13.875,0,0,1,False,True,6.0,0.04,17.0,0.7622,0.7,0.0,3.1,3.4
1,-1,3,46,8,9.538,0,0,1,True,True,15.0,0.22,21.0,0.6632,4.3,1.1,3.1,3.4
0,1,13,221,72,14.442,0,0,1,False,True,17.0,0.11,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,126,34,12.068,0,0,1,False,True,16.0,0.07,24.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,6,2,14.49,0,0,1,False,True,6.0,0.02,17.0,0.7366,5.5,0.1,3.3,4.4
0,-1,5,64,7,7.8777,0,0,1,True,True,13.0,0.2,20.0,0.7622,0.7,0.0,3.1,3.4
0,1,20,312,75,13.6,0,0,1,True,False,16.0,0.14,23.0,0.6739,6.4,0.5,3.1,3.4
0,1,19,259,74,14.01,0,0,1,False,True,14.0,0.07,24.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,33,4,6.8264,0,0,1,False,False,16.0,0.1,31.0,0.5804,8.3,0.4,9.9,3.4
0,-1,1,6,2,11.955,0,0,1,False,True,6.0,0.02,16.0,0.6435,5.4,0.6,3.1,3.4
1,-1,2,28,2,7.5227,0,0,1,False,True,14.0,0.09,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,3,50,11,10.3514,0,0,1,True,True,17.0,0.05,17.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,3,8.5568,0,0,1,True,True,22.0,0.12,17.0,0.7653,0.3,0.1,3.1,3.4
1,-1,5,53,5,7.4,0,0,1,False,True,11.0,0.22,20.0,0.6362,7.4,0.9,3.1,3.4
1,1,16,253,74,15.274,0,0,1,False,True,16.0,0.07,25.0,0.7438,6.1,1.9,4.3,3.4
0,1,16,245,72,13.135,0,0,1,False,True,15.0,0.08,21.0,0.6832,6.2,0.3,4.3,3.4
1,1,13,217,72,15.3729,0,0,1,False,True,17.0,0.04,21.0,0.7019,7.0,0.5,4.3,3.4
1,1,11,154,32,11.4875,0,0,1,True,True,14.0,0.15,26.0,0.6498,6.2,0.7,3.1,3.4
1,1,16,231,72,11.56,0,0,1,False,True,14.0,0.03,20.0,0.7622,0.7,0.0,3.1,3.4
0,1,6,79,26,12.4,0,0,1,False,True,13.0,0.24,23.0,0.5493,14.5,2.1,7.0,3.4
0,1,14,223,72,15.1475,0,0,1,False,True,16.0,0.05,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,3,36,9,13.28,0,0,1,False,True,12.0,0.25,26.0,0.6498,6.2,0.7,3.1,3.4
0,1,15,238,72,14.76,0,0,1,True,True,16.0,0.03,21.0,0.6412,9.1,1.0,3.1,3.4
1,1,16,257,74,15.336,0,0,1,False,True,16.0,0.11,21.0,0.6498,6.2,0.7,3.1,3.4
1,-1,2,28,6,10.6945,0,0,1,False,False,14.0,0.04,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,14,241,72,14.535,0,0,1,False,False,17.0,0.06,21.0,0.6435,5.4,0.6,3.1,3.4
1,-1,1,6,2,11.99,0,0,1,False,False,6.0,0.0,16.0,0.7366,5.5,0.1,3.3,3.4
1,-1,2,9,1,9.28,0,0,1,False,False,4.0,0.0,16.0,0.7622,0.7,0.0,3.1,3.4
1,1,18,268,66,13.78,0,0,1,False,True,15.0,0.13,24.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,39,7,10.2782,0,0,1,False,True,20.0,0.07,17.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,244,74,15.3314,0,0,1,True,True,19.0,0.07,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,234,72,16.2517,0,0,1,False,True,17.0,0.05,21.0,0.6832,6.2,0.3,4.3,3.4
0,1,15,247,73,14.71,0,0,1,False,True,16.0,0.17,25.0,0.7622,0.7,0.0,3.1,3.4
0,1,14,231,72,14.51,0,0,1,False,False,16.0,0.05,22.0,0.7622,0.7,0.0,3.1,3.4
1,-1,3,54,11,8.4453,0,0,1,False,True,18.0,0.15,24.0,0.3393,44.5,8.0,9.9,3.4
1,-1,1,22,4,10.2427,0,0,1,False,True,22.0,0.02,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,5,68,19,15.3873,0,0,1,False,True,14.0,0.06,26.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,190,63,17.67,0,0,1,False,True,17.0,0.13,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,14,245,68,14.78,0,0,1,False,True,18.0,0.08,25.0,0.7622,0.7,0.0,3.1,3.4
1,1,6,26,5,12.87,0,0,1,False,True,4.0,0.31,25.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,36,6,12.4893,0,0,1,False,False,18.0,0.05,17.0,0.6832,6.2,0.3,4.3,3.4
1,1,18,278,74,16.0,0,0,1,False,True,15.0,0.06,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,5,83,18,10.9941,0,0,1,False,True,17.0,0.05,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,20,5,12.2555,0,0,1,False,True,20.0,0.06,18.0,0.7019,7.0,0.5,4.3,3.4
1,1,14,226,74,14.3367,0,0,1,True,True,16.0,0.04,20.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,44,7,10.6182,0,0,1,False,False,22.0,0.12,18.0,0.8372,0.5,0.0,4.4,3.4
0,1,17,263,73,16.02,0,0,1,False,True,15.0,0.1,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,218,72,15.2313,0,0,1,False,True,22.0,0.09,21.0,0.7622,0.7,0.0,3.1,3.4
0,-1,6,47,2,5.3558,0,0,1,False,True,8.0,0.4,25.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,44,7,10.1236,0,0,1,False,True,22.0,0.12,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,20,277,75,12.21,0,0,1,True,False,14.0,0.16,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,203,66,15.2036,0,0,1,False,True,16.0,0.17,26.0,0.7622,0.7,0.0,3.1,3.4
0,1,20,296,75,15.1929,0,0,1,True,True,15.0,0.14,23.0,0.7653,0.3,0.1,3.1,3.4
1,1,23,339,74,14.67,0,0,1,True,False,15.0,0.12,25.0,0.7622,0.7,0.0,3.1,3.4
0,-1,3,46,8,14.94,0,0,1,False,True,15.0,0.14,23.0,0.7438,6.1,1.9,4.3,3.4
1,-1,3,33,2,11.0733,0,0,1,True,True,11.0,0.16,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,23,321,72,12.0,0,0,1,False,True,14.0,0.12,25.0,0.7622,0.7,0.0,3.1,3.4
1,-1,4,61,11,1.8,0,0,1,False,True,15.0,0.15,20.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,53,13,9.4921,0,0,1,True,True,13.0,0.15,22.0,0.6695,6.2,0.7,3.1,3.4
0,-1,1,6,1,8.7375,0,0,1,False,True,6.0,0.11,16.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,4,0,3.83,0,0,1,False,False,4.0,0.1,33.0,0.7622,0.7,0.0,3.1,3.4
1,-1,2,39,4,10.7118,0,0,1,True,True,20.0,0.1,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,265,68,11.72,0,0,1,False,True,16.0,0.06,23.0,0.7366,5.5,0.1,3.3,3.4
1,-1,2,38,4,10.295,0,0,1,False,True,19.0,0.13,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,11,0,3.0073,0,0,1,False,True,11.0,0.18,18.0,0.7653,0.3,0.1,3.1,3.4
0,-1,1,22,3,10.765,0,0,1,True,False,22.0,0.04,16.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,19,1,9.8316,0,0,1,False,False,19.0,0.11,17.0,0.7622,0.7,0.0,3.1,3.4
1,1,23,273,73,14.955,0,0,1,False,False,12.0,0.16,25.0,0.5055,18.7,8.4,3.1,3.4
1,1,20,300,75,14.53,0,0,1,False,True,15.0,0.01,23.0,0.7622,0.7,0.0,3.1,3.4
1,-1,2,32,5,8.7046,0,0,1,False,True,16.0,0.31,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,17,252,74,14.3,0,0,1,False,False,15.0,0.1,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,183,48,15.1,0,0,1,False,True,13.0,0.06,25.0,0.7622,0.7,0.0,3.1,3.4
0,-1,3,39,4,5.93,0,0,1,False,True,13.0,0.05,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,231,72,14.0157,0,0,1,False,False,21.0,0.09,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,226,74,15.6529,0,0,1,True,False,17.0,0.05,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,19,270,63,14.698,0,0,1,False,True,14.0,0.19,29.0,0.6435,5.4,0.6,3.1,3.4
0,-1,6,74,10,8.6333,0,0,1,False,False,12.0,0.15,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,236,74,13.405,0,0,1,False,True,18.0,0.03,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,100,29,16.14,0,0,1,False,False,12.0,0.06,25.0,0.7622,0.7,0.0,3.1,3.4
1,-1,5,75,10,8.5225,0,0,1,False,True,15.0,0.16,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,7,114,28,13.1571,0,0,1,False,False,16.0,0.17,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,277,62,14.38,0,0,1,False,True,16.0,0.26,25.0,0.7622,0.7,0.0,3.1,3.4
0,1,19,270,73,15.885,0,0,1,False,False,14.0,0.07,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,22,313,73,13.3811,0,0,1,True,True,14.0,0.11,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,17,259,74,15.0833,0,0,1,False,False,15.0,0.02,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,20,296,73,13.95,0,0,1,True,False,15.0,0.04,23.0,0.6105,17.0,1.9,3.1,3.4
0,1,17,250,73,14.42,0,0,1,False,True,15.0,0.03,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,218,72,14.3343,0,0,1,False,True,20.0,0.09,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,18,252,74,14.575,0,0,1,True,False,14.0,0.07,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,228,73,16.03,0,0,1,False,True,18.0,0.11,21.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,44,5,9.8327,0,0,1,False,True,22.0,0.14,19.0,0.7142,11.1,0.3,4.4,3.4
0,1,12,214,71,14.5563,0,0,1,True,False,18.0,0.08,21.0,0.7622,0.7,0.0,3.1,3.4
1,-1,2,28,8,9.29,0,0,1,True,True,14.0,0.2,23.0,0.7622,0.7,0.0,3.1,3.4
1,-1,20,295,72,13.4575,0,0,1,False,True,15.0,0.13,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,18,262,65,14.1233,0,0,1,False,True,15.0,0.15,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,218,68,14.7317,0,0,1,False,True,16.0,0.12,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,3,10.0636,0,0,1,False,True,22.0,0.1,16.0,0.7622,0.7,0.0,3.1,3.4
0,-1,15,196,60,15.28,0,0,1,False,True,13.0,0.03,26.0,0.7622,0.7,0.0,3.1,3.4
0,1,16,245,74,13.2,0,0,1,False,True,15.0,0.07,20.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,4,9.3809,0,0,1,False,True,22.0,0.12,17.0,0.7622,0.7,0.0,3.1,3.4
1,1,15,253,73,14.43,0,0,1,False,True,17.0,0.06,23.0,0.7647,8.0,0.3,4.4,3.4
1,1,17,260,74,12.4,0,0,1,False,False,15.0,0.13,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,12,225,72,15.485,0,0,1,False,True,19.0,0.03,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,24,1,7.7238,0,0,1,True,True,12.0,0.51,20.0,0.6498,6.2,0.7,3.1,3.4
0,1,16,243,74,13.844,0,0,1,False,True,15.0,0.04,22.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,3,0,6.93,0,0,1,False,True,3.0,0.29,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,17,257,73,15.18,0,0,1,False,True,15.0,0.08,23.0,0.6591,8.2,0.2,9.9,3.4
0,1,17,257,72,14.6333,0,0,1,True,True,15.0,0.1,22.0,0.6498,6.2,0.7,3.1,3.4
1,-1,1,22,3,10.6032,0,0,1,False,True,22.0,0.01,16.0,0.7622,0.7,0.0,3.1,3.4
1,1,17,258,73,12.7,0,0,1,False,True,15.0,0.12,23.0,0.7019,7.0,0.5,4.3,3.4
1,1,16,287,73,13.11,0,0,1,True,True,18.0,0.13,22.0,0.7653,0.3,0.1,3.1,3.4
1,1,18,266,74,12.405,0,0,1,False,False,15.0,0.11,21.0,0.6435,5.4,0.6,3.1,3.4
1,1,20,293,73,13.56,0,0,1,False,True,15.0,0.06,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,143,30,12.37,0,0,1,False,False,13.0,0.17,27.0,0.5325,32.8,6.4,8.6,3.4
1,1,14,218,72,14.775,0,0,1,True,True,16.0,0.05,21.0,0.6498,6.2,0.7,3.1,3.4
0,1,20,303,71,16.48,0,0,1,False,True,15.0,0.15,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,218,64,13.5177,0,0,1,False,True,17.0,0.14,21.0,0.576,21.7,1.7,8.6,3.4
0,1,15,269,71,13.615,0,0,1,False,True,18.0,0.11,23.0,0.7653,0.3,0.1,3.1,3.4
1,-1,4,54,6,12.4218,0,0,1,False,True,14.0,0.08,23.0,0.6456,6.4,0.6,3.1,3.4
0,1,24,301,73,13.24,0,0,1,True,False,13.0,0.17,27.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,253,72,14.69,0,0,1,False,True,16.0,0.1,22.0,0.7653,0.3,0.1,3.1,3.4
1,1,3,18,4,13.43,0,0,1,False,True,6.0,0.21,25.0,0.576,21.7,1.7,8.6,3.4
0,1,19,303,73,14.09,0,0,1,False,True,16.0,0.11,25.0,0.7366,5.5,0.1,3.3,3.4
1,1,14,252,76,14.782,0,0,1,False,True,18.0,0.08,21.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,41,5,10.4463,0,0,1,False,True,20.0,0.11,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,1,3,1,14.0,0,0,1,False,True,3.0,0.18,25.0,0.6064,12.4,2.0,3.1,3.4
1,1,16,250,74,13.6927,0,0,1,False,True,16.0,0.08,21.0,0.8326,0.1,0.0,4.4,3.4
0,-1,2,13,0,9.96,0,0,1,False,True,6.0,0.2,21.0,0.7438,6.1,1.9,4.3,3.4
1,-1,12,120,27,10.628,0,0,1,False,True,10.0,0.18,21.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,56,9,9.2193,0,0,1,False,False,14.0,0.18,18.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,22,3,8.8732,0,0,1,False,True,22.0,0.08,16.0,0.7622,0.7,0.0,3.1,3.4
1,1,22,304,62,18.4,0,0,1,False,True,14.0,0.14,25.0,0.7647,8.0,0.3,4.4,3.4
1,-1,2,39,4,8.9053,0,0,1,False,True,20.0,0.04,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,8,94,10,0.5945,0,0,1,False,True,12.0,0.36,26.0,0.7622,0.7,0.0,3.1,3.4
0,1,4,66,12,11.6491,0,0,1,False,True,16.0,0.09,24.0,0.7622,0.7,0.0,3.1,3.4
1,-1,2,37,5,11.698,0,0,1,False,False,18.0,0.07,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,8,102,28,11.54,0,0,1,False,True,13.0,0.17,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,17,254,62,13.67,0,0,1,False,True,15.0,0.17,24.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,3,0,3.3,0,0,1,False,True,3.0,0.33,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,17,262,66,14.1967,0,0,1,True,True,15.0,0.12,24.0,0.7622,0.7,0.0,3.1,3.4
